user_id,anime_id,rating
21351,18679,10
21351,18897,9
21351,19163,7
21351,19221,6
21351,19815,9
21351,20507,8
21351,20583,10
21351,20785,7
21351,20787,6
21351,20853,8
21351,21603,7
21351,21995,8
21351,22147,7
21351,22199,10
21351,22297,9
21351,22319,9
21351,22535,8
21351,22729,10
21351,22789,8
21351,23233,7
21351,23273,10
21351,23281,7
21351,23283,9
21351,23289,7
21351,23321,7
21351,23755,9
21351,23847,9
21351,24415,9
21351,24703,7
21351,24833,7
21351,25013,8
21351,25157,7
21351,25183,8
21351,25397,7
21351,26243,7
21351,27631,8
21351,27775,8
21351,27787,7
21351,27899,7
21351,28121,9
21351,28171,9
21351,28223,9
21351,28297,8
21351,28497,7
21351,28623,9
21351,28677,8
21351,28701,9
21351,28891,9
21351,28907,8
21351,28927,9
21351,28999,9
21351,29786,7
21351,29803,7
21351,30015,8
21351,30240,7
21351,30276,10
21351,30296,7
21351,30307,7
21351,30503,8
21351,30544,7
21351,30831,8
21351,31240,9
21351,31442,7
21351,31798,7
21351,31859,9
21351,31964,10
21351,32282,8
21588,1,8
21588,20,9
21588,45,8
21588,47,8
21588,59,5
21588,71,7
21588,72,7
21588,101,7
21588,120,6
21588,121,9
21588,150,5
21588,164,10
21588,199,10
21588,202,7
21588,205,8
21588,223,9
21588,225,9
21588,226,8
21588,227,9
21588,232,8
21588,237,8
21588,249,8
21588,269,10
21588,270,9
21588,355,7
21588,356,8
21588,384,8
21588,392,9
21588,430,8
21588,431,9
21588,457,8
21588,523,9
21588,527,8
21588,552,10
21588,578,9
21588,777,10
21588,813,10
21588,849,8
21588,857,8
21588,889,8
21588,918,7
21588,934,9
21588,1195,8
21588,1210,6
21588,1482,10
21588,1519,8
21588,1535,10
21588,1575,10
21588,1604,10
21588,1689,8
21588,1691,8
21588,1726,9
21588,1818,7
21588,1840,8
21588,1889,9
21588,2001,8
21588,2025,9
21588,2104,5
21588,2167,8
21588,2236,9
21588,2251,7
21588,2476,7
21588,2593,6
21588,2787,7
21588,2904,10
21588,2966,7
21588,2993,9
21588,3455,9
21588,3457,7
21588,3588,9
21588,3712,8
21588,4063,10
21588,4081,10
21588,4181,8
21588,4214,9
21588,4224,8
21588,4382,9
21588,4654,7
21588,4752,7
21588,4898,8
21588,4975,7
21588,5081,7
21588,5114,9
21588,5341,7
21588,5530,9
21588,5681,9
21588,5958,9
21588,6213,7
21588,6347,10
21588,6547,9
21588,6573,9
21588,6702,8
21588,6707,8
21588,6746,9
21588,6880,9
21588,7054,8
21588,7088,9
21588,7311,8
21588,7593,8
21588,7724,10
21588,7817,6
21588,8074,10
21588,8425,9
21588,8516,10
21588,8525,9
21588,8630,10
21588,8675,7
21588,8769,7
21588,8841,8
21588,8861,7
21588,8937,7
21588,9041,8
21588,9253,8
21588,9513,9
21588,9756,8
21588,9919,10
21588,9989,9
21588,10080,9
21588,10087,8
21588,10110,8
21588,10408,10
21588,10620,9
21588,10719,8
21588,10790,9
21588,10793,9
21588,11013,8
21588,11061,10
21588,11111,7
21588,11285,8
21588,11319,8
21588,11433,6
21588,11499,8
21588,11577,7
21588,11597,7
21588,11617,10
21588,11633,9
21588,11741,8
21588,11757,10
21588,11759,10
21588,11771,10
21588,11843,10
21588,12189,7
21588,12355,8
21588,12445,8
21588,12549,9
21588,13125,6
21588,13601,9
21588,13659,7
21588,13759,9
21588,14075,10
21588,14227,7
21588,14345,9
21588,14467,9
21588,14513,10
21588,14741,8
21588,14813,9
21588,14833,7
21588,14967,9
21588,15225,9
21588,15315,10
21588,15451,10
21588,15583,9
21588,15689,8
21588,15809,9
21588,16011,8
21588,16067,8
21588,16498,10
21588,16524,9
21588,16592,9
21588,16742,7
21588,16894,9
21588,17074,7
21588,17265,10
21588,17729,7
21588,17895,8
21588,18115,9
21588,18153,8
21588,18277,9
21588,18507,7
21588,18671,6
21588,18679,8
21588,18897,8
21588,19163,7
21588,19221,8
21588,19815,10
21588,20507,9
21588,20583,8
21588,20785,10
21588,20787,9
21588,20853,8
21588,21603,7
21588,21881,9
21588,21995,7
21588,22043,7
21588,22147,7
21588,22199,10
21588,22297,8
21588,22319,8
21588,22535,9
21588,22729,9
21588,22789,7
21588,23199,8
21588,23233,7
21588,23273,8
21588,23281,7
21588,23283,9
21588,23289,7
21588,23321,7
21588,23755,9
21588,23847,9
21588,24415,9
21588,24439,7
21588,24703,9
21588,24833,8
21588,25013,8
21588,25157,7
21588,25183,8
21588,25397,6
21588,26243,8
21588,27775,6
21588,27787,8
21588,27899,7
21588,28121,9
21588,28171,8
21588,28223,9
21588,28297,8
21588,28497,8
21588,28623,8
21588,28677,8
21588,28701,9
21588,28891,9
21588,28907,9
21588,28927,8
21588,28999,9
21588,29786,9
21588,29803,9
21588,30015,7
21588,30240,8
21588,30276,8
21588,30296,10
21588,30307,9
21588,30503,9
21588,30544,8
21588,30654,8
21588,30831,8
21588,31043,10
21588,31240,10
21588,31442,8
21588,31478,7
21588,31798,8
21588,31859,8
21588,31964,8
21588,32182,8
21588,32282,8
21588,32542,7
21588,32729,6
21640,1,7
21640,6,7
21640,19,6
21640,20,5
21640,30,4
21640,32,3
21640,33,7
21640,45,7
21640,47,6
21640,59,4
21640,71,5
21640,72,4
21640,101,7
21640,121,7
21640,136,7
21640,154,5
21640,164,7
21640,199,9
21640,223,5
21640,225,3
21640,226,3
21640,227,7
21640,228,2
21640,245,6
21640,269,6
21640,270,4
21640,339,7
21640,355,5
21640,356,5
21640,430,5
21640,431,6
21640,523,8
21640,527,6
21640,552,5
21640,578,8
21640,777,6
21640,790,10
21640,813,5
21640,849,5
21640,853,7
21640,889,6
21640,934,7
21640,1195,7
21640,1535,10
21640,1575,6
21640,1604,6
21640,1689,6
21640,1691,4
21640,1726,5
21640,1818,7
21640,1840,6
21640,1889,8
21640,2001,9
21640,2025,7
21640,2034,5
21640,2104,6
21640,2167,4
21640,2236,6
21640,2251,2
21640,2476,3
21640,2759,4
21640,2787,5
21640,2904,4
21640,2993,6
21640,3455,5
21640,3712,6
21640,3784,4
21640,4063,7
21640,4081,5
21640,4181,5
21640,4214,6
21640,4224,7
21640,4382,4
21640,4654,6
21640,4975,5
21640,5081,6
21640,5114,5
21640,5630,6
21640,5680,4
21640,5681,6
21640,5958,7
21640,6045,6
21640,6347,7
21640,6547,5
21640,6573,4
21640,6702,5
21640,6746,4
21640,6880,6
21640,6956,5
21640,7054,5
21640,7088,5
21640,7311,4
21640,7593,6
21640,7674,6
21640,7817,3
21640,8074,3
21640,8425,7
21640,8516,7
21640,8525,4
21640,8630,5
21640,8675,6
21640,8769,5
21640,8841,4
21640,8861,6
21640,8937,5
21640,9041,6
21640,9253,7
21640,9513,7
21640,9656,6
21640,9756,8
21640,9989,7
21640,10080,4
21640,10087,7
21640,10110,6
21640,10162,7
21640,10408,4
21640,10620,8
21640,10719,7
21640,10790,5
21640,10793,7
21640,11013,2
21640,11061,7
21640,11111,6
21640,11285,1
21640,11319,7
21640,11433,4
21640,11577,7
21640,11617,8
21640,11633,6
21640,11741,8
21640,11757,5
21640,11759,6
21640,11843,6
21640,11887,6
21640,12189,5
21640,12355,8
21640,12445,7
21640,12549,4
21640,13125,1
21640,13601,7
21640,13659,3
21640,13759,7
21640,14075,7
21640,14227,6
21640,14289,3
21640,14345,3
21640,14467,3
21640,14513,7
21640,14713,4
21640,14741,6
21640,14813,6
21640,14833,6
21640,14967,7
21640,15225,6
21640,15315,1
21640,15451,7
21640,15583,6
21640,15689,4
21640,15809,6
21640,16067,8
21640,16498,5
21640,16592,6
21640,16742,5
21640,16782,8
21640,17265,7
21640,17729,6
21640,17895,7
21640,18115,8
21640,18153,4
21640,18671,6
21640,18679,7
21640,18897,4
21640,19163,6
21640,19221,6
21640,19815,7
21640,20507,4
21640,20787,5
21640,20853,7
21640,21881,5
21640,21995,4
21640,22147,7
21640,22199,4
21640,22297,4
21640,22319,2
21640,22535,7
21640,22729,7
21640,22789,6
21640,23233,5
21640,23273,4
21640,23281,6
21640,23289,5
21640,23321,5
21640,23755,4
21640,23847,5
21640,24703,7
21640,25013,6
21640,25157,4
21640,25397,5
21640,27787,3
21640,28121,7
21640,28297,6
21640,28497,2
21640,28623,4
21640,28701,3
21640,28907,7
21640,28999,4
21640,29786,5
21640,29803,7
21640,30015,5
21640,30240,6
21640,30276,5
21640,30296,7
21640,30307,7
21640,30544,5
21640,30831,6
21640,31043,7
21640,31240,8
21640,31442,5
21640,32281,7
21675,1,10
21675,19,8
21675,20,8
21675,24,7
21675,30,8
21675,32,8
21675,33,9
21675,43,8
21675,47,7
21675,59,9
21675,66,8
21675,101,8
21675,120,8
21675,121,9
21675,164,10
21675,199,10
21675,205,9
21675,223,9
21675,226,8
21675,227,7
21675,245,9
21675,339,8
21675,355,9
21675,430,8
21675,431,10
21675,457,9
21675,523,8
21675,527,8
21675,552,8
21675,578,9
21675,777,10
21675,790,8
21675,813,9
21675,849,8
21675,853,9
21675,934,7
21675,1195,9
21675,1210,10
21675,1535,9
21675,1575,9
21675,1689,8
21675,1840,9
21675,1887,8
21675,2001,10
21675,2025,8
21675,2034,10
21675,2167,10
21675,2236,9
21675,2251,9
21675,2476,6
21675,2593,8
21675,2787,9
21675,2904,10
21675,2966,10
21675,3470,8
21675,3712,9
21675,4181,10
21675,4224,10
21675,4382,6
21675,5081,8
21675,5114,10
21675,5341,9
21675,5630,8
21675,5680,9
21675,5681,9
21675,5958,7
21675,6045,9
21675,6347,8
21675,6547,10
21675,6573,7
21675,6594,10
21675,6702,8
21675,6746,10
21675,6880,8
21675,7054,8
21675,7311,10
21675,7593,6
21675,7674,8
21675,7724,8
21675,7791,9
21675,8074,9
21675,8525,9
21675,8630,8
21675,8769,7
21675,8841,8
21675,8861,9
21675,9253,10
21675,9656,10
21675,9756,9
21675,9919,8
21675,9989,10
21675,10080,8
21675,10087,9
21675,10110,8
21675,10162,10
21675,10165,8
21675,10408,9
21675,10620,10
21675,10719,7
21675,10790,6
21675,11013,8
21675,11061,10
21675,11111,8
21675,11285,7
21675,11319,8
21675,11433,8
21675,11499,7
21675,11577,9
21675,11597,7
21675,11617,7
21675,11741,10
21675,11757,9
21675,11759,9
21675,11771,9
21675,11843,8
21675,11887,8
21675,12189,9
21675,12355,10
21675,12445,9
21675,12549,7
21675,13125,8
21675,13601,9
21675,13659,8
21675,13759,9
21675,14227,9
21675,14289,8
21675,14467,9
21675,14719,9
21675,14741,8
21675,14813,9
21675,14833,7
21675,14967,8
21675,15225,9
21675,15451,7
21675,15689,7
21675,15809,9
21675,16067,8
21675,16498,10
21675,16524,8
21675,16592,8
21675,16742,8
21675,16782,8
21675,16894,9
21675,17074,8
21675,17729,7
21675,17895,8
21675,18153,8
21675,18507,7
21675,18671,8
21675,18679,10
21675,18897,8
21675,19221,7
21675,19815,10
21675,20507,9
21675,20583,9
21675,20785,7
21675,20787,8
21675,20853,9
21675,21603,7
21675,21881,7
21675,21995,9
21675,22147,8
21675,22199,9
21675,22297,8
21675,22319,8
21675,22535,9
21675,22729,8
21675,22789,9
21675,23199,9
21675,23233,6
21675,23273,10
21675,23281,7
21675,23283,9
21675,23289,9
21675,23755,8
21675,23847,8
21675,24415,10
21675,24439,9
21675,24703,7
21675,24833,7
21675,25013,8
21675,25157,6
21675,25183,8
21675,25397,5
21675,26243,7
21675,27631,7
21675,27775,8
21675,27787,5
21675,27899,8
21675,28121,7
21675,28171,9
21675,28223,10
21675,28297,9
21675,28497,8
21675,28623,7
21675,28677,8
21675,28701,8
21675,28891,9
21675,28907,8
21675,28927,8
21675,28999,8
21675,29786,7
21675,29803,8
21675,30015,8
21675,30240,9
21675,30276,10
21675,30296,8
21675,30307,8
21675,30503,8
21675,30544,5
21675,30654,8
21675,30831,7
21675,31043,9
21675,31240,9
21675,31442,6
21675,31478,8
21675,31798,8
21675,31859,7
21675,31964,8
21675,32182,9
21675,32282,8
21675,32542,8
21675,32729,8
21748,1,8
21748,6,10
21748,20,7
21748,24,8
21748,33,8
21748,59,9
21748,71,8
21748,72,8
21748,101,8
21748,121,9
21748,136,8
21748,150,9
21748,199,9
21748,205,10
21748,226,8
21748,227,8
21748,228,8
21748,245,10
21748,270,9
21748,339,9
21748,355,8
21748,356,9
21748,430,8
21748,431,8
21748,457,9
21748,467,8
21748,777,9
21748,849,8
21748,853,9
21748,857,9
21748,889,8
21748,918,9
21748,934,8
21748,1195,9
21748,1210,10
21748,1482,9
21748,1519,9
21748,1575,9
21748,1604,9
21748,1818,8
21748,1840,9
21748,1887,9
21748,1889,8
21748,2025,9
21748,2104,9
21748,2251,8
21748,2593,8
21748,2605,8
21748,2787,5
21748,2904,10
21748,2966,10
21748,2993,8
21748,3455,8
21748,3457,9
21748,3588,9
21748,3712,9
21748,4081,9
21748,4214,9
21748,4224,9
21748,4382,8
21748,4654,9
21748,4752,8
21748,4898,9
21748,5081,8
21748,5114,10
21748,5341,10
21748,5530,9
21748,5630,9
21748,5680,9
21748,5681,10
21748,5958,9
21748,6045,9
21748,6213,9
21748,6347,10
21748,6547,9
21748,6573,9
21748,6594,9
21748,6702,10
21748,6707,9
21748,6746,10
21748,6880,9
21748,6956,9
21748,7054,9
21748,7088,9
21748,7311,9
21748,7593,7
21748,7724,9
21748,7791,9
21748,7817,7
21748,8074,6
21748,8425,9
21748,8516,10
21748,8525,9
21748,8630,8
21748,8675,9
21748,8769,8
21748,8841,8
21748,8861,8
21748,8937,9
21748,9041,7
21748,9253,9
21748,9513,9
21748,9756,7
21748,9919,8
21748,9989,10
21748,10080,9
21748,10087,9
21748,10110,8
21748,10161,8
21748,10162,9
21748,10165,9
21748,10408,10
21748,10620,7
21748,10719,9
21748,10790,8
21748,10793,10
21748,11013,9
21748,11061,9
21748,11111,10
21748,11285,8
21748,11319,8
21748,11433,10
21748,11499,8
21748,11597,8
21748,11617,8
21748,11633,8
21748,11741,9
21748,11757,10
21748,11759,8
21748,11771,8
21748,11843,8
21748,12189,9
21748,12445,9
21748,12549,8
21748,13125,9
21748,13601,9
21748,13659,8
21748,13759,9
21748,14075,9
21748,14227,8
21748,14345,7
21748,14467,8
21748,14513,8
21748,14713,8
21748,14741,9
21748,14813,10
21748,14833,8
21748,14967,8
21748,15225,8
21748,15315,9
21748,15451,8
21748,15583,8
21748,15689,8
21748,15809,10
21748,16498,10
21748,16524,9
21748,16592,9
21748,16742,9
21748,16894,8
21748,17074,10
21748,17265,10
21748,17729,8
21748,18153,9
21748,18507,8
21748,18671,8
21748,18679,9
21748,18897,9
21748,19163,6
21748,19221,8
21748,19815,8
21748,20507,9
21748,20787,7
21748,20853,9
21748,21603,9
21748,21881,7
21748,22147,8
21748,22199,9
21748,22297,9
21748,22319,9
21748,22729,6
21748,22789,9
21748,23199,8
21748,23233,6
21748,23283,9
21748,23289,9
21748,23321,8
21748,23755,9
21748,23847,7
21748,24415,7
21748,24439,7
21748,24833,9
21748,25013,8
21748,25157,6
21748,25397,5
21748,27631,7
21748,27899,8
21748,28121,7
21748,28171,8
21748,28223,9
21748,28497,6
21748,28623,7
21748,28701,9
21748,28907,8
21748,29786,7
21748,29803,8
21748,30240,7
21748,30276,10
21748,30296,6
21748,30307,6
21748,30831,7
21748,31043,8
21748,31240,7
21748,31442,7
21748,31859,9
21748,31964,8
21748,32182,8
21748,32542,8
21778,1,9
21778,30,9
21778,32,8
21778,47,9
21778,71,8
21778,72,9
21778,120,9
21778,121,9
21778,136,8
21778,202,8
21778,205,8
21778,225,8
21778,228,8
21778,232,8
21778,237,9
21778,270,8
21778,355,7
21778,356,8
21778,384,7
21778,457,9
21778,552,7
21778,813,8
21778,849,9
21778,853,9
21778,934,9
21778,1195,9
21778,1210,9
21778,1535,9
21778,1575,9
21778,1604,9
21778,1689,9
21778,1818,8
21778,1840,8
21778,1887,8
21778,1889,9
21778,2001,10
21778,2025,9
21778,2034,9
21778,2104,8
21778,2167,9
21778,2236,9
21778,2251,9
21778,2476,6
21778,2593,8
21778,2759,9
21778,2904,9
21778,2966,9
21778,2993,6
21778,3470,8
21778,3588,8
21778,3712,8
21778,3784,10
21778,4181,10
21778,4214,6
21778,4224,10
21778,4382,7
21778,4654,8
21778,4975,7
21778,5341,9
21778,5630,9
21778,5680,8
21778,5958,8
21778,6347,9
21778,6547,9
21778,6573,7
21778,6746,9
21778,6880,8
21778,6956,8
21778,7054,8
21778,7088,8
21778,7311,9
21778,7593,5
21778,7674,9
21778,7724,9
21778,7817,6
21778,8074,8
21778,8425,9
21778,8516,9
21778,8525,9
21778,8630,8
21778,8675,8
21778,8769,8
21778,8841,8
21778,8861,7
21778,8937,8
21778,9041,8
21778,9253,10
21778,9756,8
21778,9919,7
21778,9989,9
21778,10080,9
21778,10087,9
21778,10110,8
21778,10161,8
21778,10162,9
21778,10408,9
21778,10620,9
21778,10719,8
21778,10790,8
21778,10793,8
21778,11013,9
21778,11111,8
21778,11285,7
21778,11319,9
21778,11433,8
21778,11499,8
21778,11577,9
21778,11617,7
21778,11633,8
21778,11741,9
21778,11757,7
21778,11759,8
21778,11771,8
21778,11887,9
21778,12189,9
21778,12355,9
21778,12445,8
21778,12549,8
21778,13601,8
21778,13659,8
21778,13759,9
21778,14075,9
21778,14227,9
21778,14289,8
21778,14345,8
21778,14467,8
21778,14513,9
21778,14741,8
21778,14813,9
21778,14833,9
21778,14967,8
21778,15225,8
21778,15315,8
21778,15451,8
21778,15583,8
21778,15809,8
21778,16524,7
21778,16592,9
21778,16742,6
21778,16782,9
21778,17265,9
21778,17729,7
21778,17895,10
21778,18115,9
21778,18153,8
21778,18277,8
21778,18671,8
21778,18897,9
21778,19163,8
21778,19221,6
21778,19815,9
21778,20507,8
21778,20785,9
21778,20787,7
21778,20853,7
21778,21603,8
21778,21995,8
21778,22147,7
21778,22297,10
21778,22319,6
21778,22729,7
21778,23199,9
21778,23233,8
21778,23273,10
21778,23281,8
21778,23283,8
21778,23289,8
21778,23755,9
21778,23847,10
21778,24439,8
21778,25157,7
21778,25183,7
21778,25397,6
21778,26243,8
21778,27775,7
21778,27787,8
21778,28121,9
21778,28223,8
21778,28297,8
21778,28497,9
21778,28677,8
21778,28907,8
21778,28999,8
21778,29803,8
21778,30276,8
21778,30296,8
21778,30307,7
21778,30503,9
21778,30544,8
21778,32729,8
21786,1,8
21786,6,8
21786,20,8
21786,30,10
21786,32,10
21786,45,7
21786,59,8
21786,71,7
21786,121,8
21786,150,8
21786,202,8
21786,205,8
21786,226,8
21786,227,8
21786,228,7
21786,237,9
21786,245,8
21786,269,9
21786,270,9
21786,355,9
21786,356,9
21786,384,8
21786,392,7
21786,431,10
21786,457,8
21786,467,9
21786,777,10
21786,790,8
21786,849,9
21786,857,8
21786,889,10
21786,1195,9
21786,1210,9
21786,1482,10
21786,1519,10
21786,1535,10
21786,1575,10
21786,1689,9
21786,1691,8
21786,1726,9
21786,1818,9
21786,1840,9
21786,2001,10
21786,2025,8
21786,2104,7
21786,2167,9
21786,2236,9
21786,2251,9
21786,2476,8
21786,2593,9
21786,2605,7
21786,2759,9
21786,2787,9
21786,2904,10
21786,2966,10
21786,2993,10
21786,3455,9
21786,3457,10
21786,3470,9
21786,3588,9
21786,3712,9
21786,3784,9
21786,4063,9
21786,4081,9
21786,4181,9
21786,4214,10
21786,4224,10
21786,4654,9
21786,4898,9
21786,4975,9
21786,5081,10
21786,5114,8
21786,5341,10
21786,5530,10
21786,5630,9
21786,5680,9
21786,5681,9
21786,5958,10
21786,6347,9
21786,6547,9
21786,6573,8
21786,6594,8
21786,6702,8
21786,6707,10
21786,6746,9
21786,6880,10
21786,6956,8
21786,7054,9
21786,7088,10
21786,7311,9
21786,7593,9
21786,7674,8
21786,7724,9
21786,7791,9
21786,8074,10
21786,8425,10
21786,8516,9
21786,8525,9
21786,8630,9
21786,8675,9
21786,8769,9
21786,8841,9
21786,8861,10
21786,8937,9
21786,9041,10
21786,9253,10
21786,9919,10
21786,9989,8
21786,10080,9
21786,10087,8
21786,10110,8
21786,10408,8
21786,10620,10
21786,10719,9
21786,10790,9
21786,10793,10
21786,11013,9
21786,11061,9
21786,11111,8
21786,11285,8
21786,11319,9
21786,11433,9
21786,11499,9
21786,11597,10
21786,11617,10
21786,11633,9
21786,11741,8
21786,11757,10
21786,11759,9
21786,11887,9
21786,12189,8
21786,12355,9
21786,12445,10
21786,12549,10
21786,13125,9
21786,13601,9
21786,13659,9
21786,13759,10
21786,14075,9
21786,14227,7
21786,14345,9
21786,14467,9
21786,14513,9
21786,14713,8
21786,14719,8
21786,14741,7
21786,14813,9
21786,14833,10
21786,14967,9
21786,15225,9
21786,15315,10
21786,15451,10
21786,15583,9
21786,15809,9
21786,16011,9
21786,16067,9
21786,16498,10
21786,16524,9
21786,16592,9
21786,17074,10
21786,17265,10
21786,17895,9
21786,18153,8
21786,18277,9
21786,18507,7
21786,18679,7
21786,18897,8
21786,19163,8
21786,19221,9
21786,19815,10
21786,20507,8
21786,20583,9
21786,20785,10
21786,20787,9
21786,20853,8
21786,21603,10
21786,21881,10
21786,22199,10
21786,22297,10
21786,22319,10
21786,22729,9
21786,23199,9
21786,23233,8
21786,23273,10
21786,23283,8
21786,23289,9
21786,23755,9
21786,23847,10
21786,24439,9
21786,24703,9
21786,25157,10
21786,26243,8
21786,28121,10
21786,28701,10
21786,28907,9
21786,28927,10
21786,28999,10
21786,29803,10
21786,30296,8
21786,30544,8
21786,30831,8
21786,31043,10
21786,31240,9
21786,31478,8
21786,31859,9
22154,1,8
22154,20,8
22154,30,8
22154,32,8
22154,47,8
22154,71,8
22154,72,8
22154,101,8
22154,154,8
22154,199,8
22154,223,8
22154,226,9
22154,237,9
22154,269,8
22154,355,8
22154,356,7
22154,523,7
22154,527,7
22154,790,8
22154,813,9
22154,849,9
22154,857,7
22154,889,8
22154,1195,8
22154,1210,8
22154,1482,9
22154,1519,8
22154,1535,8
22154,1575,9
22154,1604,8
22154,1689,9
22154,1691,8
22154,1840,7
22154,2001,9
22154,2025,8
22154,2104,8
22154,2167,10
22154,2236,8
22154,2251,8
22154,2593,8
22154,2787,8
22154,2904,9
22154,2966,9
22154,2993,7
22154,3455,7
22154,3470,8
22154,3712,8
22154,4063,8
22154,4081,8
22154,4181,10
22154,4214,7
22154,4224,8
22154,4382,9
22154,4654,8
22154,4975,7
22154,5081,9
22154,5114,10
22154,5341,9
22154,5530,9
22154,5630,8
22154,5681,9
22154,5958,5
22154,6347,7
22154,6547,10
22154,6573,8
22154,6594,9
22154,6702,8
22154,6880,8
22154,6956,7
22154,7054,9
22154,7088,8
22154,7311,9
22154,7593,8
22154,7674,9
22154,7817,8
22154,8074,8
22154,8425,8
22154,8516,7
22154,8525,9
22154,8630,7
22154,8675,8
22154,8769,8
22154,8841,8
22154,8861,7
22154,8937,8
22154,9041,7
22154,9253,9
22154,9513,8
22154,9919,9
22154,9989,8
22154,10080,9
22154,10110,8
22154,10162,8
22154,10408,7
22154,10620,9
22154,10719,9
22154,10790,8
22154,10793,8
22154,11013,8
22154,11111,7
22154,11319,8
22154,11433,8
22154,11499,8
22154,11577,8
22154,11597,9
22154,11617,9
22154,11757,8
22154,11759,8
22154,11771,8
22154,11887,8
22154,12189,9
22154,12445,9
22154,12549,8
22154,13601,8
22154,13659,8
22154,13759,8
22154,14227,8
22154,14289,7
22154,14345,8
22154,14467,8
22154,14713,8
22154,14741,8
22154,14813,9
22154,14833,8
22154,14967,9
22154,15225,8
22154,15315,8
22154,15451,9
22154,15583,8
22154,15689,8
22154,15809,8
22154,16011,8
22154,16498,8
22154,16524,8
22154,16592,8
22154,16782,8
22154,16894,8
22154,17265,8
22154,17729,8
22154,17895,8
22154,18153,8
22154,18277,8
22154,18671,8
22154,18897,8
22154,19163,8
22154,19221,9
22154,19815,9
22154,20507,8
22154,20785,8
22154,20787,8
22154,20853,7
22154,21881,8
22154,21995,8
22154,22147,8
22154,22199,8
22154,22319,8
22154,22535,8
22154,22729,8
22154,22789,9
22154,23233,8
22154,23273,9
22154,23289,8
22154,23321,8
22154,23755,8
22154,23847,9
22154,24703,8
22154,25013,8
22154,25157,8
22154,25397,7
22154,26243,8
22154,27775,8
22154,27787,8
22154,27899,8
22154,28121,8
22154,28171,8
22154,28223,8
22154,28297,8
22154,28497,9
22154,28623,8
22154,28677,9
22154,28907,9
22154,28927,8
22154,28999,9
22154,29786,8
22154,29803,9
22154,30296,8
22154,30307,8
22154,30544,8
22154,30831,9
22154,31043,9
22154,31442,7
22154,31859,8
22244,19,9
22244,20,7
22244,24,9
22244,30,9
22244,33,8
22244,43,8
22244,45,8
22244,59,6
22244,66,8
22244,71,9
22244,72,9
22244,101,8
22244,121,10
22244,205,9
22244,223,8
22244,226,8
22244,245,9
22244,249,9
22244,269,10
22244,270,8
22244,355,7
22244,356,7
22244,384,8
22244,392,9
22244,430,9
22244,431,9
22244,457,9
22244,467,8
22244,777,8
22244,813,8
22244,849,8
22244,889,8
22244,918,9
22244,934,10
22244,1195,7
22244,1210,8
22244,1482,8
22244,1519,8
22244,1575,10
22244,1689,7
22244,1818,10
22244,1840,7
22244,1887,6
22244,1889,10
22244,2001,8
22244,2025,8
22244,2034,7
22244,2167,10
22244,2476,7
22244,2759,10
22244,2787,7
22244,2904,10
22244,2966,7
22244,2993,7
22244,3455,6
22244,3457,7
22244,3470,7
22244,3588,9
22244,3712,7
22244,3784,10
22244,4181,10
22244,4214,7
22244,4224,9
22244,4382,8
22244,4654,8
22244,4752,7
22244,4975,7
22244,5081,8
22244,5114,10
22244,5341,7
22244,5630,7
22244,6213,8
22244,6347,7
22244,6547,8
22244,6573,8
22244,6594,9
22244,6702,9
22244,6746,8
22244,6880,8
22244,6956,7
22244,7311,10
22244,7724,8
22244,8074,7
22244,8516,7
22244,8525,7
22244,8675,7
22244,8769,7
22244,8841,6
22244,8861,7
22244,8937,8
22244,9041,6
22244,9253,8
22244,9513,8
22244,9756,10
22244,9919,7
22244,9989,6
22244,10080,7
22244,10087,8
22244,10161,6
22244,10620,7
22244,10719,7
22244,10793,8
22244,11061,10
22244,11111,8
22244,11433,6
22244,11499,6
22244,11597,8
22244,11633,7
22244,11741,8
22244,11757,7
22244,11759,8
22244,11843,8
22244,11887,7
22244,12445,7
22244,13125,8
22244,13659,7
22244,13759,7
22244,14075,8
22244,14227,8
22244,14345,7
22244,14467,7
22244,14713,7
22244,14741,7
22244,14813,8
22244,14833,7
22244,14967,7
22244,15225,7
22244,15583,7
22244,15809,7
22244,16011,8
22244,16067,8
22244,16498,10
22244,16592,8
22244,16742,7
22244,16782,9
22244,17074,8
22244,17265,7
22244,17729,8
22244,17895,8
22244,18153,7
22244,18671,7
22244,18679,8
22244,18897,7
22244,19163,7
22244,19815,9
22244,20507,8
22244,20853,7
22244,22043,9
22244,22147,8
22244,22199,10
22244,22297,8
22244,22319,8
22244,22535,9
22244,22789,8
22244,23199,8
22244,23273,9
22244,23283,7
22244,23321,7
22244,23755,8
22244,23847,8
22244,24833,8
22244,25013,8
22244,25157,7
22244,25183,8
22244,26243,8
22244,27775,8
22244,27787,7
22244,27899,8
22244,28121,8
22244,28223,7
22244,28297,9
22244,28623,8
22244,28677,7
22244,28701,8
22244,28907,9
22244,28927,8
22244,28999,8
22244,29786,7
22244,30015,8
22244,30240,9
22244,30276,9
22244,30503,8
22244,30654,9
22244,30831,8
22244,31043,8
22244,31240,10
22244,31478,8
22244,31798,7
22244,31859,8
22244,31964,9
22244,32182,8
22244,32542,8
22244,32729,7
22256,20,5
22256,43,7
22256,71,9
22256,72,10
22256,101,4
22256,121,9
22256,154,7
22256,164,10
22256,199,10
22256,223,7
22256,225,6
22256,226,4
22256,237,9
22256,269,3
22256,270,8
22256,355,9
22256,356,6
22256,430,8
22256,431,7
22256,467,7
22256,552,9
22256,790,5
